Status,Name,Date,Key,Contents
Hurricane,Gonzalo,2014-10-17T22:00:00Z,AL082014,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM

HURRICANE GONZALO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL082014
600 PM AST FRI OCT 17 2014

...600 PM POSITION UPDATE...
...BERMUDA IN THE NORTHERN EYEWALL OF DANGEROUS HURRICANE GONZALO...

THE BERMUDA AIRPORT RECENTLY REPORTED A WIND GUST TO 67 MPH...107
KM/H.  A SUSTAINED WIND OF 83 MPH...133 KM/H AND A GUST TO 112
MPH...180 KM/H WERE RECENTLY REPORTED AT AN ELEVATED OBSERVATION
SITE AT COMMISSIONER'S POINT BERMUDA.

SUMMARY OF 600 PM AST...2200 UTC...INFORMATION
--------------------------------------------------
LOCATION...31.8N 65.2W
ABOUT 40 MI...65 KM SSW OF BERMUDA
MAXIMUM SUSTAINED WINDS...115 MPH...185 KM/H
PRESENT MOVEMENT...NNE OR 025 DEGREES AT 16 MPH...26 KM/H
MINIMUM CENTRAL PRESSURE...951 MB...28.08 INCHES

$$
FORECASTER STEWART


NNNN
"
Hurricane,Gonzalo,2014-10-17T23:00:00Z,AL082014,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM

HURRICANE GONZALO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL082014
700 PM AST FRI OCT 17 2014

...700 PM POSITION UPDATE...
...SUSTAINED HURRICANE-FORCE WINDS LASHING BERMUDA...

DURING THE PAST FEW MINUTES...THE BERMUDA AIRPORT REPORTED A
SUSTAINED WIND OF 76 MPH...122 KM/H.

DURING THE PAST HOUR...A SHIP IN THE BERMUDA HARBOR REPORTED A
SUSTAINED WIND OF 60 MPH...96 KM/H.

A SUSTAINED WIND OF 98 MPH...158 KM/H AND A GUST TO 127 MPH...204
KM/H WERE RECENTLY REPORTED AT AN ELEVATED OBSERVATION SITE AT
COMMISSIONER'S POINT BERMUDA.

A SUSTAINED WIND OF 88 MPH...142 KM/H AND A GUST TO 125 MPH...202
KM/H WERE RECENTLY REPORTED AT AN ELEVATED OBSERVATION SITE AT ST.
DAVIDS BERMUDA NEAR THE AIRPORT.

SUMMARY OF 700 PM AST...2300 UTC...INFORMATION
--------------------------------------------------
LOCATION...32.0N 65.0W
ABOUT 25 MI...40 KM SSW OF BERMUDA
MAXIMUM SUSTAINED WINDS...115 MPH...185 KM/H
PRESENT MOVEMENT...NNE OR 025 DEGREES AT 16 MPH...26 KM/H
MINIMUM CENTRAL PRESSURE...951 MB...28.08 INCHES

$$
FORECASTER STEWART


NNNN
"
Hurricane,Gonzalo,2014-10-18T01:00:00Z,AL082014,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM

HURRICANE GONZALO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL082014
900 PM AST FRI OCT 17 2014

...900 PM POSITION UPDATE...
...LARGE EYE OF DANGEROUS HURRICANE GONZALO OVER BERMUDA...

AT APPROXIMATELY 830 PM AST...0030 UTC...THE CENTER OF THE LARGE EYE
OF HURRICANE GONZALO MADE LANDFALL ALONG THE SOUTH-CENTRAL COAST OF
BERMUDA...BASED ON DATA FROM THE BERMUDA RADAR...ISLAND SURFACE
OBSERVATIONS...AND REPORTS FROM AN AMATEUR RADIO OPERATOR LOCATED
IN DEVONSHIRE PARISH BERMUDA.

DURING THE PAST HOUR...THE BERMUDA AIRPORT REPORTED A SUSTAINED WIND
OF 74 MPH...119 KM/H AND A GUST TO 96 MPH...154 KM/H BEFORE THE
NORTHEASTERN PORTION OF THE EYE MOVED OVER THE AIRPORT.

SUMMARY OF 900 PM AST...0100 UTC...INFORMATION
--------------------------------------------------
LOCATION...32.3N 64.8W
ABOUT 0 MI...0 KM SSW OF BERMUDA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...NNE OR 030 DEGREES AT 16 MPH...26 KM/H
MINIMUM CENTRAL PRESSURE...951 MB...28.08 INCHES

$$
FORECASTER STEWART


NNNN
"
Hurricane,Gonzalo,2014-10-18T01:00:00Z,AL082014,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM

HURRICANE GONZALO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL082014
900 PM AST FRI OCT 17 2014

...900 PM POSITION UPDATE...
...LARGE EYE OF DANGEROUS HURRICANE GONZALO OVER BERMUDA...

AT APPROXIMATELY 830 PM AST...0030 UTC...THE CENTER OF THE LARGE EYE
OF HURRICANE GONZALO MADE LANDFALL ALONG THE SOUTH-CENTRAL COAST OF
BERMUDA...BASED ON DATA FROM THE BERMUDA RADAR...ISLAND SURFACE
OBSERVATIONS...AND REPORTS FROM AN AMATEUR RADIO OPERATOR LOCATED
IN DEVONSHIRE PARISH BERMUDA.

DURING THE PAST HOUR...THE BERMUDA AIRPORT REPORTED A SUSTAINED WIND
OF 74 MPH...119 KM/H AND A GUST TO 96 MPH...154 KM/H BEFORE THE
NORTHEASTERN PORTION OF THE EYE MOVED OVER THE AIRPORT.

SUMMARY OF 900 PM AST...0100 UTC...INFORMATION
--------------------------------------------------
LOCATION...32.3N 64.8W
ABOUT 0 MI...0 KM SSW OF BERMUDA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...NNE OR 030 DEGREES AT 16 MPH...26 KM/H
MINIMUM CENTRAL PRESSURE...951 MB...28.08 INCHES

$$
FORECASTER STEWART


NNNN
"
Hurricane,Gonzalo,2014-10-18T02:00:00Z,AL082014,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM

HURRICANE GONZALO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL082014
1000 PM AST FRI OCT 17 2014

...1000 PM POSITION UPDATE...
...CENTER OF LARGE EYE OF DANGEROUS HURRICANE GONZALO MOVING NORTH
OF BERMUDA...

DURING THE PAST HOUR...WINDS AT THE BERMUDA AIRPORT ON THE
NORTHEASTERN END OF THE ISLAND HAVE SWITCHED TO A WESTERLY
DIRECTION WITH SUSTAINED WINDS OF 44 MPH...70 KM/H AND A GUST TO
60 MPH...96 KM/H.

DURING THE PAST HOUR...WINDS AT AN ELEVATED OBSERVING SITE AT
COMMISSIONER'S POINT ON THE SOUTHWESTERN PORTION OF BERMUDA HAVE
SWITCHED TO A NORTHERLY DIRECTION WITH SUSTAINED WINDS OF 68 MPH...
110 KM/H AND A GUST TO 90 MPH...144 KM/H.

SUMMARY OF 1000 PM AST...0200 UTC...INFORMATION
--------------------------------------------------
LOCATION...32.4N 64.7W
ABOUT 10 MI...15 KM NE OF BERMUDA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...NNE OR 030 DEGREES AT 16 MPH...26 KM/H
MINIMUM CENTRAL PRESSURE...951 MB...28.08 INCHES

$$
FORECASTER STEWART


NNNN
"
Hurricane,Gonzalo,2014-10-18T16:00:00Z,AL082014,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM

HURRICANE GONZALO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL082014
1200 AM AST SAT OCT 18 2014

...1200 AM POSITION UPDATE...
...BACK SIDE OF DANGEROUS HURRICANE GONZALO AGAIN LASHING BERMUDA
WITH SUSTAINED HURRICANE-FORCE WINDS...

DURING THE PAST HOUR...THE BERMUDA AIRPORT REPORTED SUSTAINED
HURRICANE-FORCE WINDS OF AT LEAST 93 MPH...150 KM/H...WITH A GUST
TO 113 MPH...181 KM/H.

DURING THE PAST HOUR...A SUSTAINED WIND OF 89 MPH...143 KM/H...AND
A GUST TO 144 MPH...232 KM/H WERE REPORTED AT AN ELEVATED OBSERVING
SITE AT ST. DAVIDS NEAR THE BERMUDA AIRPORT.

DURING THE PAST HOUR...A SUSTAINED WIND OF 89 MPH...143 KM/H AND A
GUST TO 129 MPH...208 KM/H WERE REPORTED AT AN ELEVATED OBSERVING
SITE AT COMMISSIONER'S POINT BERMUDA.

SUMMARY OF 1200 AM AST...0400 UTC...INFORMATION
--------------------------------------------------
LOCATION...32.9N 64.3W
ABOUT 50 MI...80 KM NE OF BERMUDA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...NNE OR 030 DEGREES AT 16 MPH...26 KM/H
MINIMUM CENTRAL PRESSURE...951 MB...28.08 INCHES

$$
FORECASTER STEWART


NNNN
"
Hurricane,Gonzalo,2014-10-18T05:00:00Z,AL082014,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM

HURRICANE GONZALO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL082014
100 AM AST SAT OCT 18 2014

...100 AM POSITION UPDATE...
...DANGEROUS HURRICANE GONZALO STILL HITTING BERMUDA WITH HURRICANE
FORCE WIND GUSTS...

DURING THE PAST HOUR...THE BERMUDA AIRPORT REPORTED A SUSTAINED
WIND OF 71 MPH...113 KM/H...WITH A GUST TO 89 MPH...143 KM/H.

DURING THE PAST HOUR...A SUSTAINED WIND OF 66 MPH...107 KM/H...AND
A GUST TO 114 MPH...184 KM/H WERE REPORTED AT AN ELEVATED OBSERVING
SITE AT ST. DAVID'S NEAR THE BERMUDA AIRPORT.

DURING THE PAST HOUR...A SUSTAINED WIND OF 70 MPH...112 KM/H...AND
A GUST TO 105 MPH...170 KM/H WERE REPORTED AT AN ELEVATED OBSERVING
SITE AT COMMISSIONER'S POINT BERMUDA.


SUMMARY OF 100 AM AST...0500 UTC...INFORMATION
--------------------------------------------------
LOCATION...33.1N 64.1W
ABOUT 70 MI...110 KM NE OF BERMUDA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...NNE OR 030 DEGREES AT 17 MPH...28 KM/H
MINIMUM CENTRAL PRESSURE...951 MB...28.08 INCHES


PLEASE NOTE THAT THIS WILL BE THE LAST HOURLY POSITION UPDATE ISSUED
ON GONZALO. AN INTERMEDIATE PUBLIC ADVISORY WILL BE ISSUED AT 200 AM
AST...0600 UTC.

$$
FORECASTER BRENNAN


NNNN
"
Tropical Storm,Hanna,2014-10-27T16:00:00Z,AL092014,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM HANNA TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092014
1200 PM EDT MON OCT 27 2014

...1200 PM POSITION UPDATE...
...CENTER OF HANNA ALONG THE COAST OF EXTREME NORTHEASTERN
NICARAGUA...

SUMMARY OF 1200 PM EDT...1600 UTC...INFORMATION
--------------------------------------------------
LOCATION...14.9N 83.3W
ABOUT 15 MI...20 KM WSW OF CABO GRACIAS A DIOS ON NIC/HON BORDER
ABOUT 60 MI...95 KM N OF PUERTO CABEZAS NICARAGUA
MAXIMUM SUSTAINED WINDS...40 MPH...65 KM/H
PRESENT MOVEMENT...W OR 260 DEGREES AT 7 MPH...11 KM/H
MINIMUM CENTRAL PRESSURE...1005 MB...29.68 INCHES

$$
FORECASTER BERG


NNNN
"
Hurricane,Cristina,2014-06-12T12:00:00Z,EP032014,"
ZCZC MIATCUEP3 ALL
TTAA00 KNHC DDHHMM

HURRICANE CRISTINA TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       EP032014
500 AM PDT THU JUN 12 2014

...CRISTINA CONTINUES TO RAPIDLY INTENSIFY TO CATEGORY 4 STRENGTH...

SATELLITE IMAGERY INDICATES THAT HURRICANE CRISTINA HAS CONTINUED
TO INTENSIFY...AND NOW HAS MAXIMUM SUSTAINED WINDS NEAR 145 MPH...
230 KM/H...CATEGORY 4 ON THE SAFFIR-SIMPSON HURRICANE WIND SCALE.  A
SPECIAL ADVISORY WILL BE ISSUED BY 530 AM PDT...1230 UTC...TO UPDATE
THE INTENSITY FORECAST FOR CRISTINA.

SUMMARY OF 500 AM PDT...1200 UTC...INFORMATION
--------------------------------------------------
LOCATION...16.4N 106.8W
ABOUT 240 MI...385 KM SW OF MANZANILLO MEXICO
MAXIMUM SUSTAINED WINDS...145 MPH...230 KM/H
PRESENT MOVEMENT...WNW OR 295 DEGREES AT 8 MPH...13 KM/H
MINIMUM CENTRAL PRESSURE...940 MB...27.76 INCHES

$$
FORECASTER BRENNAN/BERG

NNNN
"
Hurricane,Odile,2014-09-14T22:45:00Z,EP152014,"
ZCZC MIATCUEP5 ALL
TTAA00 KNHC DDHHMM

HURRICANE ODILE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       EP152014
345 PM PDT SUN SEP 14 2014

THE GOVERNMENT OF MEXICO HAS EXTENDED THE HURRICANE WARNING
NORTHWARD ALONG THE EAST COAST OF THE SOUTHERN BAJA CALIFORNIA
PENINSULA NORTH OF LA PAZ TO SAN EVARISTO.

$$
FORECASTER PASCH/KIMBERLAIN

NNNN
"
Hurricane,Odile,2014-09-15T05:00:00Z,EP152014,"
ZCZC MIATCUEP5 ALL
TTAA00 KNHC DDHHMM

HURRICANE ODILE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       EP152014
1000 PM PDT SUN SEP 14 2014

...ODILE MAKES LANDFALL NEAR CABO SAN LUCAS...

SATELLITE IMAGERY INDICATES THAT THE CENTER OF ODILE MADE LANDFALL
AT ABOUT 945 PM PDT...0445 UTC...NEAR CABO SAN LUCAS MEXICO. THE
ESTIMATED INTENSITY OF ODILE AT LANDFALL WAS 125 MPH...205 KM/H...
CATEGORY THREE ON THE SAFFIR-SIMPSON HURRICANE WIND SCALE.

AN AUTOMATED OBSERVING STATION NEAR CABO SAN LUCAS RECENTLY
REPORTED A SUSTAINED WIND OF 89 MPH...144 KM/H...WITH A GUST TO 116
MPH...187 KM/H.  THE STATION HAS ALSO REPORTED A MINIMUM PRESSURE OF
959 MB... 28.32 INCHES.

A WEATHER STATION NEAR SANTA ROSA MEXICO HAS RECENTLY REPORTED A
WIND GUST TO 87 MPH...140 KM/H.


SUMMARY OF 945 PM PDT...0445 UTC...INFORMATION
----------------------------------------------
LOCATION...22.9N 109.8W
ABOUT 5 MI...10 KM E OF THE SOUTHERN TIP OF BAJA CALIFORNIA
MAXIMUM SUSTAINED WINDS...125 MPH...205 KM/H
PRESENT MOVEMENT...NNW OR 340 DEGREES AT 17 MPH...28 KM/H
MINIMUM CENTRAL PRESSURE...930 MB...27.47 INCHES


$$
FORECASTER BROWN/LANDSEA

NNNN
"
Hurricane,Simon,2014-10-04T18:00:00Z,EP192014,"
ZCZC MIATCUEP4 ALL
TTAA00 KNHC DDHHMM

HURRICANE SIMON TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       EP192014
1100 AM PDT SAT OCT 04 2014


...NOAA HURRICANE HUNTER AIRCRAFT REPORTS THAT SIMON HAS BECOME A
MAJOR HURRICANE...

DATA FROM A NOAA HURRICANE HUNTER AIRCRAFT INDICATE THAT SIMON HAS
BECOME A MAJOR HURRICANE.  THE MAXIMUM SUSTAINED WINDS ARE NEAR 115
MPH...185 KM/H...AND THE CENTRAL PRESSURE REPORTED BY THE AIRCRAFT
IS 952 MB...28.11 INCHES.  THIS MAKES SIMON THE EIGHTH MAJOR
HURRICANE OF THE 2014 EASTERN NORTH PACIFIC HURRICANE SEASON.


SUMMARY OF 1100 AM PDT...1800 UTC...INFORMATION
--------------------------------------------------
LOCATION...20.3N 114.6W
ABOUT 255 MI...410 KM WNW OF SOCORRO ISLAND
ABOUT 350 MI...565 KM WSW OF THE SOUTHERN TIP OF BAJA CALIFORNIA
MAXIMUM SUSTAINED WINDS...115 MPH...185 KM/H
PRESENT MOVEMENT...WNW OR 295 DEGREES AT 13 MPH...20 KM/H
MINIMUM CENTRAL PRESSURE...952 MB...28.11 INCHES

$$
FORECASTER BEVEN


NNNN
"
Tropical Storm,Ana,2015-05-10T10:15:00Z,AL012015,"
ZCZC MIATCUAT1 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM ANA TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL012015
615 AM EDT SUN MAY 10 2015

...CENTER OF TROPICAL STORM ANA MAKES LANDFALL...

NOAA Doppler radar data and nearby surface observations indicate
that the center of Tropical Storm Ana made landfall at 0600 AM
EDT...1000 UTC...along the South Carolina coast almost midway
between Myrtle Beach and North Myrtle Beach.


SUMMARY OF 0600 AM EDT...1000 UTC...INFORMATION
---------------------------------------------------
LOCATION...33.8N 78.8W
ABOUT 5 MI...10 KM NE OF MYRTLE BEACH SOUTH CAROLINA
ABOUT 10 MI...15 KM SW OF NORTH MYRTLE BEACH SOUTH CAROLINA
MAXIMUM SUSTAINED WINDS...45 MPH...75 KM/H
PRESENT MOVEMENT...NNW OR 330 DEGREES AT 5 MPH...7 KM/H
MINIMUM CENTRAL PRESSURE...1002 MB...29.59 INCHES

$$
Forecaster Stewart/Roberts


NNNN
"
Tropical Storm,Bill,2015-06-16T16:00:00Z,AL022015,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM BILL TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL022015
1100 AM CDT TUE JUN 16 2015

...11 AM CDT POSITION UPDATE...

The center of Bill remains just offshore of Matagorda Island. During
the past hour, a sustained wind of 36 mph (57 km/h) and a gust to 51
mph (81 km/h) was reported at Palacios, Texas, and a gust to 45 mph
(72 km/h) was reported at Rockport, Texas. At 1030 AM CDT, the water
level at Port Lavaca, Texas, was 2.6 feet above normal.

SUMMARY OF 1100 CDT...1600 UTC...INFORMATION
---------------------------------------------------
LOCATION...28.2N 96.6W
ABOUT 20 MI...30 KM SSW OF PORT OCONNOR TEXAS
MAXIMUM SUSTAINED WINDS...60 MPH...95 KM/H
PRESENT MOVEMENT...WNW OR 285 DEGREES AT 9 MPH...15 KM/H
MINIMUM CENTRAL PRESSURE...997 MB...29.44 INCHES

$$
Forecaster Stewart


NNNN
"
Tropical Storm,Bill,2015-06-16T16:55:00Z,AL022015,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM BILL TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL022015
1155 AM CDT TUE JUN 16 2015

...BILL MAKES LANDFALL ON MATAGORDA ISLAND...

The center of Tropical Storm Bill made landfall on Matagorda
Island, Texas at 1145 AM CDT...1645 UTC.

During the past hour, a gust to 53 mph (85 km/h) was reported at
both Palacios, Texas and Port O'Connor, Texas. At 1130 AM CDT, the
water level at Port Lavaca, Texas, was about 3 feet above normal.

SUMMARY OF 1145 CDT...1645 UTC...INFORMATION
--------------------------------------------
LOCATION...28.2N 96.7W
ABOUT 25 MI...40 KM SW OF PORT OCONNOR TEXAS
ABOUT 35 MI...55 KM ENE OF ROCKPORT TEXAS
MAXIMUM SUSTAINED WINDS...60 MPH...95 KM/H
PRESENT MOVEMENT...WNW OR 285 DEGREES AT 9 MPH...15 KM/H
MINIMUM CENTRAL PRESSURE...997 MB...29.44 INCHES

$$
Forecaster Stewart


NNNN
"
Hurricane,Danny,2015-08-21T18:00:00Z,AL042015,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE DANNY TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL042015
200 PM AST FRI AUG 21 2015

...NOAA HURRICANE HUNTER AIRCRAFT REPORTS THAT DANNY IS A MAJOR
HURRICANE...

Reports from a NOAA Hurricane Hunter aircraft indicate that Danny
is now a Category 3 Hurricane on the Saffir-Simpson Hurricane Wind
Scale.  The maximum winds are estimated to be 115 mph (185 km/h)
with higher gusts.

No additional intensification is expected, as Danny is moving into
an area of unfavorable upper-level winds, and a weakening trend is
expected to begin later today.  Consequently, no adjustment to the
forecast intensities from the previous advisory is required.

SUMMARY OF 200 PM AST...1800 UTC...INFORMATION
----------------------------------------------
LOCATION...14.3N 48.6W
ABOUT 900 MI...1450 KM E OF THE LEEWARD ISLANDS
MAXIMUM SUSTAINED WINDS...115 MPH...185 KM/H
PRESENT MOVEMENT...WNW OR 290 DEGREES AT 10 MPH...17 KM/H
MINIMUM CENTRAL PRESSURE...974 MB...28.76 INCHES

$$
Forecaster Beven/Roberts

NNNN
"
Tropical Depression,Danny,2015-08-24T12:30:00Z,AL042015,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

TROPICAL DEPRESSION DANNY TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL042015
830 AM AST MON AUG 24 2015

The government of Curacao has discontinued the tropical storm
warning for Saba and St. Eustatius.

$$
Forecaster Pasch

NNNN
"
Tropical Storm,Erika,2015-08-27T21:05:00Z,AL052015,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM ERIKA TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL052015
505 PM EDT THU AUG 27 2015

The Government of France has discontinued the Tropical Storm
Watch for Guadeloupe.

$$
Forecaster Avila


NNNN
"
Tropical Storm,Erika,2015-08-28T03:55:00Z,AL052015,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM ERIKA TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL052015
1155 PM EDT THU AUG 27 2015

The Government of Haiti has issued a Tropical Storm Warning for
Haiti.

$$
Forecaster Avila


NNNN
"
Tropical Storm,Erika,2015-08-29T09:15:00Z,AL052015,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM ERIKA TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL052015
515 AM EDT SAT AUG 29 2015

The Government of the Dominican Republic has discontinued the
Tropical Storm Warning for the Dominican Republic.

$$
Forecaster Brennan

NNNN
"
Hurricane,Joaquin,2015-10-01T09:35:00Z,AL112015,"
ZCZC MIATCUAT1 ALL
TTAA00 KNHC DDHHMM

HURRICANE JOAQUIN TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL112015
535 AM EDT THU OCT 1 2015

At 535 AM EDT (0935 UTC) the Government of the Bahamas has issued a
Hurricane Warning for the Acklins, Crooked Island, and Mayaguana in
the southeastern Bahamas.

$$
Forecaster Brennan

NNNN"
Tropical Storm,Kate,2015-11-09T13:20:00Z,AL122015,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM KATE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL122015
820 AM EST MON NOV 09 2015

...DEPRESSION STRENGTHENS TO A TROPICAL STORM...

Air Force Reserve hurricane hunter aircraft data indicate that
Tropical Depression Twelve has strengthened to Tropical Storm Kate.
The maximum sustained winds are estimated to be 40 mph (65 km/h)
with higher gusts.

SUMMARY OF 820 AM EST...1320 UTC...INFORMATION
----------------------------------------------
LOCATION...24.2N 74.9W
ABOUT 40 MI...60 KM ESE OF CAT ISLAND IN THE BAHAMAS
MAXIMUM SUSTAINED WINDS...40 MPH...65 KM/H
PRESENT MOVEMENT...NW OR 305 DEGREES AT 15 MPH...24 KM/H
MINIMUM CENTRAL PRESSURE...1008 MB...29.77 INCHES

$$
Forecaster Cangialosi/Stewart


NNNN"
Hurricane,Patricia,2015-10-23T23:25:00Z,EP202015,"
ZCZC MIATCUEP5 ALL
TTAA00 KNHC DDHHMM

HURRICANE PATRICIA TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       EP202015
625 PM CDT FRI OCT 23 2015

...CATEGORY 5 HURRICANE PATRICIA MAKES LANDFALL ALONG THE COAST
OF MEXICO WITH 165-MPH WINDS...

Satellite images indicate that the center of the eye of Patricia
made landfall at approximately 615 PM CDT...2315 UTC...along the
coast of southwestern Mexico near Cuixmala.  This position is also
about 55 miles...85 km...west-northwest of Manzanillo, Mexico. The
maximum winds were estimated to be 165 mph...270 km/h.


SUMMARY OF 615 PM...2315 UTC...INFORMATION
---------------------------------------------------
LOCATION...19.4N 105.0W
ABOUT 55 MI...85 KM WNW OF MANZANILLO MEXICO
MAXIMUM SUSTAINED WINDS...165 MPH...270 KM/H
PRESENT MOVEMENT...NNE OR 15 DEGREES AT 14 MPH...22 KM/H
MINIMUM CENTRAL PRESSURE...920 MB...27.17 INCHES

$$
Forecaster Blake/Stewart


NNNN"
Tropical Depression,Bonnie,2016-05-29T12:45:00Z,AL022016,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM

TROPICAL DEPRESSION BONNIE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL022016
845 AM EDT SUN MAY 29 2016

...CENTER OF BONNIE MOVES ONSHORE THE SOUTH-CENTRAL COAST OF SOUTH
CAROLINA...

The center of Tropical Depression Bonnie made landfall just east of
Charleston, South Carolina, on the Isle of Palms around 8:30 AM
EDT...1230 UTC.

SUMMARY OF 830 AM EDT...1230 UTC...INFORMATION
----------------------------------------------
LOCATION...32.8N 79.8W
ABOUT 10 MI...20 KM E OF CHARLESTON SOUTH CAROLINA
ABOUT 80 MI...130 KM SW OF MYRTLE BEACH SOUTH CAROLINA
MAXIMUM SUSTAINED WINDS...35 MPH...55 KM/H
PRESENT MOVEMENT...N OR 355 DEGREES AT 9 MPH...15 KM/H
MINIMUM CENTRAL PRESSURE...1009 MB...29.80 INCHES

$$
Forecaster Kimberlain/Brown


NNNN
"
Tropical Storm,Colin,2016-06-05T21:30:00Z,AL032016,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM COLIN TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL032016
430 PM CDT SUN JUN 05 2016

...DEPRESSION STRENGTHENS TO A TROPICAL STORM...

Reports from an Air Force Reserve Unit Hurricane Hunter aircraft
indicate that Tropical Depression Three is now a tropical storm
with maximum sustained winds of 40 mph (65 km/h).

SUMMARY OF 430 PM CDT...2130 UTC...INFORMATION
----------------------------------------------
LOCATION...23.3N 87.9W
ABOUT 465 MI...750 KM SW OF TAMPA FLORIDA
ABOUT 475 MI...765 KM SSW OF APALACHICOLA FLORIDA
MAXIMUM SUSTAINED WINDS...40 MPH...65 KM/H
PRESENT MOVEMENT...N OR 360 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...1005 MB...29.68 INCHES

$$
Forecaster Pasch

NNNN"
