Status,Name,Adv,Date,Contents
Tropical Storm,Olivia,5,2000-10-03T15:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER   5
NATIONAL WEATHER SERVICE MIAMI FL
8 AM PDT TUE OCT 03 2000
 
VISIBLE IMAGES INDICATE THAT THE STORM IS SLIGHTLY BETTER ORGANIZED
THIS MORNING...WITH A BANDING FEATURE OVER THE WESTERN SEMICIRCLE. 
INITIAL INTENSITY IS BUMPED UP TO 40 KNOTS.  THIS IS CONSISTENT WITH
A RECENT QUIKSCAT PASS OVER THE AREA.  NORTHEASTERLY SHEAR CONTINUES
TO AFFECT OLIVIA...SO ONLY SLOW STRENGTHENING IS FORECAST.  THE
OFFICIAL INTENSITY FORECAST IS SIMILAR TO THE LATEST SHIPS GUIDANCE.
 
THERE HAS BEEN LITTLE MOTION OVERNIGHT.  LATEST GLOBAL MODEL
GUIDANCE SUGGESTS A RIDGE WILL REMAIN TO THE NORTH OF OLIVIA FOR THE
NEXT 72 HOURS.  THEREFORE THE OFFICIAL FORECAST SHOWS A SLOW WEST TO
WEST-NORTHWEST MOTION THROUGH THE PERIOD.  THIS IS SIMILAR TO THE 
PREVIOUS FORECAST AND TO THE U.K. MET. OFFICE MODEL TRACK. 
 
FORECASTER PASCH
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     03/1500Z 15.3N 104.0W    40 KTS
12HR VT     04/0000Z 15.4N 104.4W    40 KTS
24HR VT     04/1200Z 15.5N 105.0W    45 KTS
36HR VT     05/0000Z 16.0N 106.0W    50 KTS
48HR VT     05/1200Z 16.5N 107.0W    55 KTS
72HR VT     06/1200Z 17.5N 109.0W    60 KTS
 
NNNN

"
Tropical Storm,Olivia,6,2000-10-03T21:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER   6
NATIONAL WEATHER SERVICE MIAMI FL
2 PM PDT TUE OCT 03 2000

DESPITE THE MODERATE NORTHEASTERLY SHEARING...OLIVIA HAS DEVELOPED
SIGNIFICANTLY TODAY.  A CURVED BAND WRAPS AT LEAST 3/4 OF THE WAY
AROUND THE SYSTEM CENTER.  DATA AND FINAL T-NUMBERS ARE 3.5 ON THE
DVORAK SCALE...55 KNOTS.  SSM/I DATA INDICATED THE FORMATION OF A
PARTIAL EYEWALL.  OLIVIA IS FORECAST TO STRENGTHEN INTO A HURRICANE
EARLY TOMORROW.  THE OFFICIAL INTENSITY FORECAST IS SIMILAR TO THE
SHIPS GUIDANCE.

THERE HAS BEEN A SLOW WESTWARD MOVEMENT OVER THE PAST SEVERAL
HOURS...280/4.  WATER VAPOR IMAGERY SHOWS A MID-TROPOSPHERIC RIDGE
TO THE NORTH OF THE STORM AND THE NCEP GLOBAL MODEL MAINTAINS THE
HIGH TO THE NORTH OF OLIVIA FOR THE NEXT FEW DAYS.  THIS REGIME
WOULD MAINTAIN A WEST- TO WEST-NORTHWEST MOTION.  THE OFFICIAL TRACK
FORECAST IS FAIRLY SIMILAR TO THE PREVIOUS ONE...AND IN REASONABLE
AGREEMENT WITH THE NOGAPS AND MEDIUM BAM GUIDANCE. 
 
FORECASTER PASCH
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     03/2100Z 15.5N 104.7W    55 KTS
12HR VT     04/0600Z 15.6N 105.3W    65 KTS
24HR VT     04/1800Z 15.9N 106.1W    70 KTS
36HR VT     05/0600Z 16.3N 107.0W    75 KTS
48HR VT     05/1800Z 16.8N 108.0W    75 KTS
72HR VT     06/1800Z 17.0N 110.5W    75 KTS
 
NNNN

"
Tropical Storm,Olivia,7,2000-10-04T03:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER   7
NATIONAL WEATHER SERVICE MIAMI FL
8 PM PDT TUE OCT 03 2000
 
AN SSM/I OVERPASS AT 1523Z SUGGESTED A FORMATIVE EYE...AND IT TRIED
TO BRIEFLY APPEAR IN VISIBLE IMAGERY JUST BEFORE SUNDOWN.  THESE
SUGGEST THAT OLIVIA CONTINUES TO BECOME BETTER ORGANIZED.  SATELLITE
INTENSITY ESTIMATES ARE 55 KT...55 KT...AND 45 KT FROM TAFB...SAB...
AND AFWA...SO THE MAXIMUM INTENSITY REMAINS 55 KT.

WATER VAPOR IMAGERY INDICATES A LARGE MID/UPPER LEVEL TROUGH WITH
MULTIPLE SHORTWAVES NORTH OF 20N WEST OF 115W...AND WEAK RIDGING
JUST NORTH OF OLIVIA.  LARGE-SCALE MODELS INDICATE THE RIDGE WILL
BUILD WESTWARD WITH TIME...WHICH SHOULD CONTINUE A GENERAL WEST TO
WEST-NORTHWEST MOTION THROUGH THE FORECAST PERIOD.  NHC TRACK
GUIDANCE GENERALLY AGREES WITH THIS SCENARIO...ALTHOUGH THERE IS
SOME SPREAD IN THE FORECAST FORWARD SPEED.  THE OFFICIAL FORECAST
WILL CONTINUE TO CALL FOR A SLOWER MOTION...IN AGREEMENT WITH THE
CURRENT MOTION OF 280/4...THE NOGAPS...AND THE UKMET.

ALTHOUGH THERE IS STILL SOME EASTERLY SHEAR...OLIVIA SHOULD CONTINUE
TO STRENGTHEN FOR THE NEXT 24 HR OR SO AS IT HAS DONE TODAY.  AFTER
THAT...THERE IS A POSSIBILITY THAT EASTERLY SHEAR WILL INCREASE AND
EITHER STOP INTENSIFICATION OF PERHAPS WEAKEN THE STORM.  THE
INTENSITY FORECAST WILL LEVEL OFF THE INTENSIFICATION AFTER 36 HR. 
IT IS NOTABLE THAT THE NOGAPS FORECAST LESS SHEAR THAN THE AVN...
AND OLIVIA COULD STRENGTHEN MORE THAN CURRENTLY FORECAST IF IT
VERIFIES.
 
FORECASTER BEVEN
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     04/0300Z 15.6N 105.0W    55 KTS
12HR VT     04/1200Z 15.7N 105.5W    65 KTS
24HR VT     05/0000Z 15.9N 106.5W    75 KTS
36HR VT     05/1200Z 16.2N 107.5W    80 KTS
48HR VT     06/0000Z 16.5N 108.5W    80 KTS
72HR VT     07/0000Z 17.0N 110.5W    80 KTS
 
 
NNNN

"
Tropical Storm,Olivia,8,2000-10-04T09:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER   8
NATIONAL WEATHER SERVICE MIAMI FL
2 AM PDT WED OCT 04 2000
 
IR IMAGERY INDICATE THAT THE CLOUD PATTERN HAS NOT CHANGED
SIGNIFICANTLY DURING THE PAST FEW HOURS.  THE FORMATIVE EYE OBSERVED
EARLIER IS NO LONGER APPARENT BUT THERE ARE STRONG CONVECTIVE CELLS
TO THE EAST AND NORTHWEST OF THE CENTER.  INITIAL INTENSITY IS HELD
AT 55 KNOTS AT THIS TIME.  ALTHOUGH THE EASTERLY SHEAR MAY
INCREASE...THE WATER IS WARM SO...A GRADUAL STRENGTHENING IS
INDICATED DURING THE NEXT DAY OR TWO.  HOWEVER...NONE OF INTENSITY
MODELS BRING THE WINDS UP TO 80 KNOTS AS INDICATED IN THE OFFICIAL
FORECAST BUT I PREFER NOT TO MAKE ANY SIGNIFICANT CHANGES AT T HIS
TIME. 
 
OLIVIA IS MOVING 285/07...A LITTLE BIT FASTER.  THE TROPICAL CYCLONE
IS LOCATED SOUTH OF STRONG MID-LEVEL RIDGE WHICH IS FORECAST TO
REMAIN NEARLY STATIONARY AND BUILD WESTWARD.  THIS PATTERN WOULD
FAVOR A GENERAL WEST TO WEST-NORTHWEST TRACK THROUGH 72 HOURS. IN
FACT SOME OF THE GUIDANCE RESPOND TO THE STRENGTHENING  OF THE RIDGE
BY TURNING OLIVIA TO THE WEST-SOUTHWEST.
 
FORECASTER AVILA
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     04/0900Z 15.9N 106.4W    55 KTS
12HR VT     04/1800Z 16.1N 107.5W    65 KTS
24HR VT     05/0600Z 16.3N 108.5W    75 KTS
36HR VT     05/1800Z 16.5N 109.5W    80 KTS
48HR VT     06/0600Z 17.0N 110.5W    80 KTS
72HR VT     07/0600Z 17.5N 112.5W    80 KTS
 
 
NNNN


"
Tropical Storm,Olivia,9,2000-10-04T15:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER   9
NATIONAL WEATHER SERVICE MIAMI FL
8 AM PDT WED OCT 04 2000

EASTERLY SHEAR HAS DISRUPTED THE SYSTEM SOMEWHAT...AND HALTED THE
DEVELOPMENT TREND THAT WAS NOTED EARLIER.  THERE ARE STILL SOME
BANDING FEATURES OVER THE WESTERN SEMICIRCLE.  HOWEVER THE SYSTEM IS
NOT ANY BETTER ORGANIZED THAN IT WAS YESTERDAY AFTERNOON...AND
PERHAPS LESS SO.  BECAUSE OF THE CURRENT STATE OF THE STORM...AND
FOLLOWING THE SHIPS GUIDANCE...THE OFFICIAL INTENSITY FORECAST IS
ADJUSTED DOWNWARD.

MORNING VISUAL IMAGERY SUGGESTS THAT THE CENTER IS NOT AS FAR WEST
AS EARLIER ESTIMATED.  INITIAL MOTION IS REDUCED TO 290/5.  EVEN
THOUGH THE GLOBAL MODELS CONTINUE TO INDICATE MID-LEVEL RIDGING TO
THE NORTH OF OLIVIA...WATER VAPOR IMAGERY SUGGESTS THAT THE RIDGE IS
RATHER WEAK.  ONLY A SLOW WEST-NORTHWESTWARD MOTION IS FORECAST. 
THIS IS A LITTLE SLOWER THAN THE PREVIOUS FORECAST...MAINLY DUE TO
THE ADJUSTMENT IN INITIAL LOCATION.
 
FORECASTER PASCH
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     04/1500Z 16.0N 106.5W    55 KTS
12HR VT     05/0000Z 16.3N 107.1W    55 KTS
24HR VT     05/1200Z 16.5N 108.0W    60 KTS
36HR VT     06/0000Z 16.8N 109.0W    60 KTS
48HR VT     06/1200Z 17.0N 110.0W    65 KTS
72HR VT     07/1200Z 17.5N 111.5W    65 KTS
 
NNNN

"
Tropical Storm,Olivia,10,2000-10-04T21:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER  10
NATIONAL WEATHER SERVICE MIAMI FL
2 PM PDT WED OCT 04 2000

AFTER THE LOW-LEVEL CIRCULATION BECAME NEARLY EXPOSED EARLIER
TODAY...NEW CONVECTION FORMED OVER THE CENTER.  THIS SUGGESTS THAT
OLIVIA IS MAINTAINING ITS INTENSITY.  CURRENT INTENSITY ESTIMATES...
USING THE DVORAK CLASSIFICATION RULES...ARE 55 KNOTS.  EASTERLY
SHEAR CONTINUES TO IMPACT THE SYSTEM...AND THE AVN MODEL SUGGESTS
THAT THIS REGIME WILL CONTINUE FOR THE NEXT FEW DAYS.  THEREFORE THE
OFFICIAL FORECAST SHOWS VERY LITTLE SLIGHT STRENGTHENING THROUGHOUT
THE PERIOD. 

THE STORM HAS APPARENTLY BEEN MOVING MORE SLOWLY THAN PREVIOUSLY
ESTIMATED...ABOUT 285/04.  BASED ON SOME MORE VISUAL IMAGES...THE
CENTER IS RELOCATED A BIT TO THE EAST OF PREVIOUS LOCATIONS.  GLOBAL
MODELS SHOW THAT A WEAK MID-TROPOSPHERIC RIDGE SHOULD CONTINUE TO
PREVAIL NORTH OF OLIVIA DURING THE NEXT FEW DAYS.  THE OFFICIAL
FORECAST MAINTAINS A SLOW...GENERALLY WEST-NORTHWESTWARD...MOTION
DURING THE FORECAST PERIOD.  OBJECTIVE TRACK PREDICTIONS FOLLOW A
WEST TO NORTHWEST TRAJECTORY...BUT ARE GENERALLY FASTER THAN THE NHC
FORECAST.  
 
FORECASTER PASCH
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     04/2100Z 16.0N 106.1W    55 KTS
12HR VT     05/0600Z 16.1N 106.7W    55 KTS
24HR VT     05/1800Z 16.3N 107.5W    60 KTS
36HR VT     06/0600Z 16.5N 108.5W    60 KTS
48HR VT     06/1800Z 16.7N 109.5W    65 KTS
72HR VT     07/1800Z 17.0N 111.5W    65 KTS
 
 
NNNN

"
Tropical Storm,Olivia,11,2000-10-05T03:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER  11
NATIONAL WEATHER SERVICE MIAMI FL
8 PM PDT WED OCT 04 2000
 
OLIVIA CONTINUES TO BE IMPACTED BY STRONG EASTERLY SHEAR.  CURRENT
INTENSITY ESTIMATES...USING THE DVORAK CLASSIFICATION RULES...ARE
NOW 45/55/55 KNOTS FROM SAB/TAFB/AIR FORCE GLOBAL.  INITIAL
INTENSITY WILL BE HELD AT 55 KNOTS.  GLOBAL MODELS FORECAST THIS
EASTERLY SHEAR TO CONTINUE FOR THE NEXT FEW DAYS.  THE SHIPS
INTENSITY FORECAST TECHNIQUE CALCULATES THIS AS A MAJOR REASON FOR
LITTLE CHANGE IN INTENSITY THROUGH THE FORECAST PERIOD. 
THE OFFICIAL FORECAST MIRROWS THIS REASONING.
 
INITIAL MOTION HAS CHANGED VERY LITTLE AND IS NOW...ABOUT 285/05. 
GLOBAL MODELS SHOW THAT A WEAK MID-TROPOSPHERIC RIDGE SHOULD
CONTINUE TO PREVAIL NORTH OF OLIVIA DURING THE NEXT FEW DAYS...BUT
BECOME STRONGER DURING THE LATTER PART OF THE FORECAST PERIOD.  THE
OFFICIAL FORECAST MAINTAINS A SLOW...GENERALLY WEST-NORTHWESTWARD...
MOTION DURING THE EARLY FORECAST PERIODS WITH AN INCREASE IN FORWARD
SPEED IN THE LATER FORECAST PERIODS AND A SLIGHT TURN TOWARD THE
NORTHWEST.  THIS IS IN GENERAL AGREEMENT WITH THE GFDL AND UKMET
OBJECTIVE TRACK PREDICTIONS.  SEVERAL OF THE OTHER MODELS...
NOTABLY...THE AVN AND NOGAPS HAVE A MORE WESTERLY TRACK.
 
FORECASTER JARVINEN
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     05/0300Z 16.1N 106.8W    55 KTS
12HR VT     05/1200Z 16.3N 107.5W    55 KTS
24HR VT     06/0000Z 16.6N 108.5W    60 KTS
36HR VT     06/1200Z 17.0N 109.9W    60 KTS
48HR VT     07/0000Z 17.4N 111.4W    60 KTS
72HR VT     08/0000Z 19.0N 114.5W    60 KTS
 
 
NNNN
 
"
Tropical Storm,Olivia,12,2000-10-05T09:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER  12
NATIONAL WEATHER SERVICE MIAMI FL
2 AM PDT THU OCT 05 2000
 
OLIVIA CONTINUES TO BE IMPACTED BY STRONG EASTERLY SHEAR.  CURRENT
INTENSITY ESTIMATES...USING THE DVORAK CLASSIFICATION RULES...REMAIN
AT 45/55/55 KNOTS FROM SAB/TAFB/AIR FORCE GLOBAL.  INITIAL
INTENSITY WILL BE HELD AT 55 KNOTS.  GLOBAL MODELS FORECAST THIS
EASTERLY SHEAR TO CONTINUE FOR THE NEXT FEW DAYS.  THE SHIPS
INTENSITY FORECAST TECHNIQUE CALCULATES THIS AS A MAJOR REASON FOR
LITTLE CHANGE IN INTENSITY THROUGH THE FORECAST PERIOD. THE OFFICIAL
FORECAST CONTINUES TO MIRROR THIS REASONING.
 
OLIVIA APPEARS TO BE PICKING UP FORWARD SPEED AND IS NOW MOVING AT
280/07.  AS MENTIONED IN THE PREVIOUS PACKAGE...GLOBAL MODELS SHOW
THAT A WEAK MID-TROPOSPHERIC RIDGE SHOULD CONTINUE TO PREVAIL NORTH
OF OLIVIA DURING THE NEXT FEW DAYS...BUT BECOME STRONGER DURING THE
LATTER PART OF THE FORECAST PERIOD.  THE OFFICIAL FORECAST MAINTAINS
A GENERALLY WESTWARD MOTION DURING THE EARLY FORECAST PERIODS WITH
AN INCREASE IN FORWARD SPEED IN THE LATER FORECAST PERIODS AND A
SLIGHT TURN TOWARD THE WEST-NORTHWEST.  THIS IS IN GENERAL AGREEMENT
WITH THE GLOBAL MODELS...WHICH SEEM TO HAVE GOTTEN THEIR ACT
TOGETHER...ALTHOUGH THE AVN MODEL TAKES A TORTUROUS ROUTE TO GET TO
THE SAME PLACE.  THE OFFICIAL FORECAST TRACK IS TO THE LEFT OF THE
PREVIOUS ONE.
 
FORECASTER JARVINEN
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     05/0900Z 16.1N 107.7W    55 KTS
12HR VT     05/1800Z 16.2N 108.7W    55 KTS
24HR VT     06/0600Z 16.4N 110.3W    55 KTS
36HR VT     06/1800Z 16.7N 112.1W    55 KTS
48HR VT     07/0600Z 17.2N 114.0W    55 KTS
72HR VT     08/0600Z 19.0N 118.0W    45 KTS
 
 
NNNN

"
Tropical Storm,Olivia,13,2000-10-05T15:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER  13
NATIONAL WEATHER SERVICE MIAMI FL
8 AM PDT THU OCT 05 2000
 
EASTERLY SHEAR PERSISTS OVER OLIVIA...AS IMPLIED BY THE SHARP EAST
EDGE OF THE COLD CLOUD PATTERN THIS MORNING.  TOPS HAVE WARMED A
LITTLE OVER THE PAST FEW HOURS...BUT DVORAK TECHNIQUES ESTIMATES
FROM TAFB...SAB...AND AFWA ALL SUPPORT RETAINING 55 KT AS THE
INITIAL MAXIMUM WIND SPEED.  WHILE THE CIRCULATION CENTER IS NOT
EASY TO IDENTIFY ON IR IMAGERY...THE ANALYSTS ESTIMATES ARE CLOSE
TOGETHER AND INDICATE A LITTLE SLOWER FORWARD SPEED...275/5 KT.
 
THE 06Z AVN SHOWS THE RIDGE TO THE NORTH OF OLIVIA HOLDING THROUGH
THREE DAYS WITH LITTLE INFLUENCE ON TRACK FROM THE TROUGH OFF THE 
CALIFORNIA EXPECTED.  CONSEQUENTLY...THAT MODEL FORECASTS A WESTWARD
TRACK THOUGH THREE DAYS.  THE GFDL SHOWS THE TROUGH ERODING THE
WESTERN PART OF THE RIDGE A LITTLE.  THIS ALLOWS FOR A WNW HEADING.
MOST OF THE OTHER GUIDANCE REFLECTS THIS MODEST RANGE OF SOLUTIONS.
THE OFFICIAL TRACK FOLLOWS THE CONSENSUS AND IS SIMILAR TO...BUT A
LITTLE SLOWER THAN...THE PREVIOUS FORECAST.

WHILE THE CURRENT TREND POINTS TOWARD WEAKENING...SHIPS SHOWS A SLOW
INTENSIFICATION TO HURRICANE STRENGTH IN 60 HOURS.  INDEED...TODAYS
EASTERLY SHEAR IS LIKELY TO BECOME SOUTHWESTERLY IN A FEW DAYS. 
SINCE THERE COULD BE AN INTERIM PERIOD OF LITTLE SHEAR...THIS
FORECAST WILL NOT SHOW THE WEAKENING BY DAY 3 INDICATED IN THE
PREVIOUS ADVISORY.
 
FORECASTER RAPPAPORT
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     05/1500Z 16.1N 107.8W    55 KTS
12HR VT     06/0000Z 16.2N 108.6W    55 KTS
24HR VT     06/1200Z 16.3N 109.9W    55 KTS
36HR VT     07/0000Z 16.5N 111.3W    55 KTS
48HR VT     07/1200Z 16.9N 113.1W    55 KTS
72HR VT     08/1200Z 18.5N 118.0W    55 KTS
 
 
NNNN

"
Tropical Storm,Olivia,14,2000-10-05T21:00:00Z,"

ZCZC MIAWRKPD2 LOC
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER  14
NATIONAL WEATHER SERVICE MIAMI FL
2 PM PDT THU OCT 05 2000
 
VISIBLE PICTURES CONFIRM NE SHEAR HAS TAKEN A TOLL AND THE LOW-
LEVEL CENTER IS NOW ALMOST COMPLETELY EXPOSED FROM THE DEEP
CONVECTION IN THE SOUTHWEST QUADRANT.  DVORAK CONSTRAINTS KEEP FROM
DROPPING THE MAXIMUM WINDS TOO FAST.  45 KT HAS BEEN SELECTED...THE
SAME AS THE LOWEST OF THE 18Z ESTIMATES FROM THE THREE SATELLITE
ANALYSIS CENTERS. THE CIRCULATION CENTER HAS MOVED SOUTH OF
WEST..ABOUT 260/6 KT OVER THE PAST 12 HOURS.
 
THE GFDL AND AVN BOTH SHOW THE RIDGE NORTH OF OLIVIA GIVING AWAY IN
THE 2-3 DAY TIME FRAME...WITH THE TRACK TURNING NORTHWARD AND
INCREASING WESTERLY SHEAR AT THE END OF THAT PERIOD.  THE OFFICIAL
TRACK IS MORE CONSERVATIVE IN THE TURN DUE TO THE EXPECTATION THE
WEAKENING CENTER WILL MORE LIKELY FOLLOW THE LOW-LEVEL STEERING
CURRENT INDICATED BY THE BAMS.
 
SHIPS NO LONGER FORECASTS STRENGTHENING TO HURRICANE FORCE...
PROBABLY BECAUSE OF THE CURRENT WEAKENING TREND.  THE NHC FORECAST
CALLS FOR OLIVIA TO REMAIN A TROPICAL STORM THE NEXT FEW DAYS. 
 
FORECASTER RAPPAPORT
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     05/2100Z 15.8N 108.5W    45 KTS
12HR VT     06/0600Z 15.7N 109.5W    40 KTS
24HR VT     06/1800Z 15.7N 110.6W    45 KTS
36HR VT     07/0600Z 15.9N 112.2W    45 KTS
48HR VT     07/1800Z 16.4N 114.0W    45 KTS
72HR VT     08/1800Z 18.0N 118.0W    45 KTS
 
 
NNNN

"
Tropical Storm,Olivia,15,2000-10-06T03:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER  15
NATIONAL WEATHER SERVICE MIAMI FL
8 PM PDT THU OCT 05 2000
 
THE STRONG EASTERLY SHEAR CONTINUES...AS FORECAST BY THE GLOBAL
MODELS.  IT HAS CERTAINLY TAKEN ITS TOLL WHEN ONE COMPARES THE AREA
OF COLD CLOUD TOPS TONIGHT COMPARED TO 24 HOURS AGO.  LIKEWISE THE
INITIAL INTENSITY ESTIMATE HAS ALSO DECREASED BY 10 KNOTS.  THE SAME
MODELS CONTINUE TO FORECAST THIS SAME SCENARIO FOR THE NEXT 3 DAYS. 
IF THIS IS THE CASE THE SYSTEM WOULD BE REDUCED TO...AT BEST...A
TROPICAL DEPRESSION IN THE SAME TIME PERIOD.  IN THE FACE OF THIS
STRONG POSSIBILITY... THE SHIPS GUIDANCE WANTS TO SLOWLY INCREASE
THE INTENSITY TO 60 KNOTS IN 72 HOURS.  CURRENT DVORAK ESTIMATES
REMAIN AT 55/55/45 FROM TAFB/SAB/AIR FORCE GLOBAL.  THE OFFICIAL
INITIAL INTENSITY ESTIMATE WILL REMAIN AT 45 KNOTS AND 45 KNOTS IS
FORECAST THROUGH OUT THE FORECAST PERIOD. 

THE SYSTEM CONTINUES  MOVING SOUTH OF WEST..ABOUT 260/5 KT OVER THE
PAST 12 HOURS.  BOTH THE AVN...UKMET AND GFDL HAVE SUGGESTED THAT
THIS MIGHT HAPPEN AND WOULD CONTINUE FOR A SHORT PERIOD OF TIME
BEFORE THE SYSTEM TURNS ON A MORE WESTERLY TO WEST-NORTHWESTERLY
DIRECTION.  THE OFFICIAL FOLLOWS THIS SUGGESTION BUT DOES NOT MOVE
AS FAST IN THE 48 TO 72 HOUR FORECAST PERIOD AS MOST OF THE MODELS
DO.  THE OFFICIAL FORECAST IS VERY CLOSE TO THE PREVIOUS OFFICIAL
TRACK AND NEAR BUT SLIGHTLY SLOWER THAN THE AVN AND UKMET.
 
FORECASTER JARVINEN
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     06/0300Z 15.7N 108.7W    45 KTS
12HR VT     06/1200Z 15.6N 109.3W    45 KTS
24HR VT     07/0000Z 15.7N 110.3W    45 KTS
36HR VT     07/1200Z 16.0N 111.6W    45 KTS
48HR VT     08/0000Z 16.4N 113.0W    45 KTS
72HR VT     09/0000Z 18.0N 117.0W    45 KTS
 
 
NNNN

"
Tropical Storm,Olivia,16,2000-10-06T09:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER  16
NATIONAL WEATHER SERVICE MIAMI FL
2 AM PDT FRI OCT 06 2000
 
OLIVIA APPEARS TO BE GOING DOWN HILL FAST.  THE STRONG EASTERLY
SHEAR IS TAKING ITS TOLL. THE SYSTEM HAS A SMALL AREA OF DEEP
CONVECTION ON THE SOUTHWEST SIDE OF THE LOW LEVEL CIRCULATION
CENTER. CURRENT INTENSITY NUMBERS ARE DECREASING AND I AM DECREASING
THE INITIAL INTENSITY TO 35 KNOTS.  THE OFFICIAL INTENSITY FORECAST
TAKES OLIVIA TO A DEPRESSION IN 12 HOURS.  THE SYSTEM WILL PROBABLY
HAVE SEVERAL BURSTS OF CONVECTION OVER THE NEXT COUPLE OF DAYS AS IT
SLOWLY WINDS DOWN.
 
THE SYSTEM CONTINUES MOVING SOUTH OF WEST..ABOUT 250/4 KT.   WITH
THE WEAKENING OF THE SYSTEM THE LOW LEVEL FLOW WILL DOMINATE AND THE
BAMS IS A GOOD CHOICE FOR TRACK FORECAST.  THE OFFICIAL TRACK
FOLLOWS THIS SUGGESTION AND IS VERY CLOSE TO THE PREVIOUS OFFICIAL
FORECAST.
 
FORECASTER JARVINEN
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     06/0900Z 15.5N 109.1W    35 KTS
12HR VT     06/1800Z 15.4N 109.6W    30 KTS
24HR VT     07/0600Z 15.5N 110.5W    30 KTS
36HR VT     07/1800Z 15.9N 111.9W    30 KTS
48HR VT     08/0600Z 16.5N 113.6W    25 KTS
72HR VT     09/0600Z 18.0N 118.0W    25 KTS
 
 
NNNN
 
"
Tropical Storm,Olivia,17,2000-10-06T15:00:00Z,"

ZCZC MIATCDEP2 ALL
TTAA00 KNHC DDHHMM
TROPICAL STORM OLIVIA DISCUSSION NUMBER  17
NATIONAL WEATHER SERVICE MIAMI FL
8 AM PDT FRI OCT 06 2000
 
A BURST OF DEEP CONVECTION HAS REAPPEARED OVER THE CENTER AND THE
WIND SPEED IS INCREASED TO 45 KNOTS.  THE SHIPS INTENSITY MODEL
INDICATES A SLIGHT EASING OF VERTICAL SHEAR WHICH IS PROBABLY
RESPONSIBLE FOR THE INTENSIFICATION.  THE FORECAST IS FOR LITTLE
CHANGE THROUGH 72 HOURS AS OLIVIA CONTINUES MOVING OVER WARM WATER.

THERE ARE NO IMPORTANT CHANGES TO THE TRACK FORECAST PHILOSOPHY...
WITH THE MOTION BEING INFLUENCED BY A RIDGE TO THE NORTHEAST OVER
MEXICO AND A TROUGH TO THE NORTHWEST.  THE MOTION IS EXPECTED TO
GRADUALLY TURN TOWARD THE WEST-NORTHWEST OVER THE NEXT 72 HOURS.

FORECASTER LAWRENCE
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     06/1500Z 15.4N 109.6W    45 KTS
12HR VT     07/0000Z 15.4N 110.3W    45 KTS
24HR VT     07/1200Z 15.5N 111.3W    45 KTS
36HR VT     08/0000Z 16.0N 112.7W    45 KTS
48HR VT     08/1200Z 16.5N 114.5W    45 KTS
72HR VT     09/1200Z 18.5N 118.5W    45 KTS

 
NNNN

"
